uuid,meter_hours,category,is_new,manufacturer,region,price_usd,year
92bae783-9031-45c1-a07c-ddb6c3c6f7e0,8632,16,0,30,21,40600,2019
dd0ea89e-6afc-4ad1-b482-2b0884ab6af5,0,56,0,69,50,40700,2011
95556949-5aff-4b40-af63-58885af3d395,0,57,0,125,9,40700,2012
e0f54e05-bf25-460d-90d0-e689a0b06cd1,1763,96,0,29,4,40700,2016
058b9659-9676-4bd3-8c09-421d73720047,2934,96,0,19,19,40800,2017
b019f429-ba21-4479-aedf-3d1ac3153a05,4057,18,0,95,18,40900,2012
9704acaf-f7b9-426e-b732-3e8d931dd154,1485,18,0,95,18,40900,2014
595281d2-2c61-4166-ab0e-6a327cf41b4a,4340,16,0,144,15,40900,2019
8e968ba4-e0d2-4319-b257-6b3bacbc6ebe,2516,35,0,29,55,41000,1996
0240b77a-e126-4fd0-960c-c5be99749458,0,56,0,30,25,41000,2014
61d52b2f-c567-4d37-9a9a-dc003d834c24,1326,97,0,29,45,41000,2017
2cfc22a8-b3df-4f1b-9cf6-46595f496c47,1482,87,0,29,60,41100,2012
e8f64aec-2ae5-4e9d-9d37-2d0a12885da6,2057,18,0,95,39,41200,2012
3f2c0d6d-547d-4643-ba8e-8309c1157091,0,40,0,30,30,41200,2012
548b5a2c-3121-4b29-80fb-cd211e13ac5b,1561,96,0,144,31,41400,2017
17c5a609-7b47-4a81-89df-e22c08bc05e7,0,40,0,96,72,41500,2009
89895de0-8b9a-4658-b7b1-a76861768ee7,1431,111,0,30,77,41500,2009
685ce6d3-22c3-48c5-8611-cf84a901d75e,7694,46,0,29,48,41500,2016
f1db9ebd-b4f3-483f-a47a-f7af830573f9,147,73,0,29,7,41500,2018
550fb219-e72c-43c6-89d4-518b4142afc8,1335,96,0,29,29,41500,2018
928c8620-5ced-4f2d-96a4-d60358499f92,3644,18,0,95,18,41600,2012
a98ac907-b972-443a-bab7-2b381eca1b9d,5981,46,0,29,48,41600,2016
6c763e0f-5795-49e0-8ee2-f9ee791d4e86,2338,18,0,95,34,41700,2012
2e41990a-e724-4c5e-ae08-45d5ebb0bb0b,0,57,0,125,44,41700,2014
7f27efb9-8a30-43ba-9e9a-c1e0cf3d18ba,0,33,0,216,25,41800,2014
1685fb50-f2c1-499a-b146-dbc4a4b23177,1627,96,0,29,29,41800,2018
802b93de-7758-4ae3-b830-ccf80bd2700e,4144,111,0,94,12,41900,1998
3887b9e0-ba81-474b-8f9d-ce72b2291c0b,7867,46,0,29,48,41900,2016
290eebd1-7e2b-4063-81b4-9e95647f969b,0,100,0,195,69,42000,2009
02201fe7-ba8e-4e62-902c-66f3697ef314,1133,96,0,29,70,42000,2018
3479f405-6402-43c4-ae64-d62440bec090,3996,13,0,29,41,42100,2014
12a46575-7753-4bde-9974-1afdd557e13a,0,57,0,30,36,42200,2012
ef78db14-3855-4e64-9f11-d72b54badafe,0,56,0,96,72,42300,2013
e42ca1b6-798d-4833-bd57-148af3075165,6913,7,0,144,59,42300,2013
eade8fd8-2e93-481b-8700-8c66be987320,0,57,0,30,75,42400,2011
bba0c193-4b50-4c0e-a5f4-53f7249ec92b,0,37,0,30,22,42500,2008
5c8f9f75-9897-4e29-ac27-0bdbd84fdb36,5002,18,0,95,58,42500,2012
7df47816-8146-40be-8bcf-4fd52f42672f,0,56,0,30,44,42500,2012
1b7292c2-110a-4c09-b929-1ac645fa06d7,0,56,0,30,28,42500,2014
2f4b7242-3340-4874-bd08-5285a4ca9b5e,5977,107,0,95,14,42600,2012
fe889daf-a41f-4e8f-9cd2-50fba14d1ec7,0,85,0,30,25,42600,2014
1c04da0c-8dd8-4e13-8926-3504d7821896,1550,96,0,29,41,42600,2016
af0f373a-fb00-4d13-a409-0b48f1342c6f,2467,96,0,108,71,42600,2017
5a134177-c890-4967-b406-8653b7ffd91d,4549,24,0,96,69,42700,2002
1243f64d-1037-4f16-9f4d-9f2f2be9b1e1,1928,18,0,68,4,42700,2011
8453abf0-4b30-46da-af24-f2d5c4b0a994,2930,18,0,95,4,42800,2011
07ab5dd3-1be0-40f5-889c-9b56b4ace22f,2246,18,0,95,18,42800,2012
befbe040-5787-4ff6-a91a-13490b16d42a,9020,46,0,29,48,42800,2016
1df51463-2406-45f6-956c-00dba0870aa0,1,16,0,144,16,42800,2018
00bd04ef-5750-4362-bd05-12e21620edea,11578,106,0,117,18,42900,2007
1c9fcb6e-244c-4ab2-97b1-f58ccee37bf8,0,57,0,30,9,42900,2010
470632ec-7869-4862-9756-1116c63af1d0,0,85,0,30,40,42900,2012
00012fbe-1963-40ff-ad2c-d56bcccab1ea,897,111,0,30,22,43100,2006
e87d3bea-b479-415b-9aa6-497292c38ec6,0,40,0,30,64,43100,2009
8f4c1674-1997-4a48-904e-a2ef35d330c5,0,33,0,183,0,43100,2012
c1c5f3fe-863c-4594-a321-b60b9a1e8fa9,0,57,0,125,40,43200,2013
69c39496-2d74-4439-8f5c-211c4155a976,0,56,0,30,79,43200,2014
c0d600ef-1365-4fad-966b-1f49ff5e7763,1707,96,0,108,71,43200,2016
94956774-7cda-4481-8330-c9e2198cccae,399,97,0,144,0,43200,2018
79d980a1-7132-4f1f-9e88-841d2ced9b00,49,111,0,30,44,43300,2019
6aceb567-23bb-4a50-9ffe-06e46ac2c3a2,0,37,0,96,42,43500,2005
9b26fb61-fe4a-4906-907e-73694004ca28,0,57,0,30,64,43500,2012
6246b726-928a-4bcb-a783-0c8dac19e604,1691,96,0,29,29,43500,2018
6d7ab8af-01b9-4d59-867b-c5a6097c2132,3213,24,0,30,43,43700,2004
0da95a7d-6c3f-4ae0-b1f9-418e7fed2ed8,3008,107,0,95,70,43900,2005
97af258f-dac2-4788-96e3-33c556452de6,2004,96,0,29,72,44000,2017
b287ef26-5c5d-4a94-b9c7-c69fce0350b0,525,97,0,144,0,44000,2018
3ea84941-0633-4fb4-abe3-14cf90a99a98,571,97,0,144,0,44000,2018
3bc5a4f5-0ce3-49a8-b5d2-8bdeb73500a3,0,57,0,30,64,44200,2009
099d53e8-2c79-40e8-9ed0-bae6c58c2003,5003,107,0,95,56,44200,2012
3a1056c6-6d2d-4776-8400-bee95d85bd69,110816,106,0,117,18,44200,2014
ae5636f1-e9ee-41ae-85d3-8c27f5b62706,178,97,0,144,0,44200,2019
647632d4-1475-4864-8521-e925868092da,0,87,0,29,76,44300,2011
882385a5-0df3-4d5b-a9df-e75778477f96,0,56,0,96,72,44300,2011
8596c397-6947-4913-aab1-e6e756e6a84e,0,27,0,168,63,44400,2012
f0309ba9-5efd-42ed-b8f2-5467d32d70b6,15900,125,0,104,7,44500,2011
72c846fa-7de0-4c1f-a595-2b9c96c5cbeb,0,40,0,30,38,44500,2014
bafec1a6-2e04-452a-b8e1-acfeb87c0657,131,97,0,144,0,44700,2019
fa4fc264-a191-420b-8a92-7c1a69c97a3c,0,40,0,30,64,44800,2012
40f62c7f-38d4-412e-962e-11c8706cfe29,1102,120,0,19,7,44800,2018
38b05a07-2e2f-481d-a319-eba4b6fb7eae,6470,111,0,30,74,45000,1999
fe83014b-b4d6-4103-9c13-0beaebb268a1,0,80,0,214,36,45000,2008
088fc93d-79c8-491b-a7ad-0e422460fbb1,0,56,0,30,74,45000,2014
bd553252-08c4-4075-8236-63f27af80f3c,4070,101,0,30,8,45100,2003
09db8ec0-b3d9-4cc3-a07b-13f38f52975d,13947,106,0,117,18,45100,2007
f89faeb6-de10-40e4-b223-6fcae151848a,0,57,0,125,75,45100,2013
e2f15972-f070-4f94-a6ed-cd2b7d676e45,5782,111,0,144,32,45300,2006
fe4f201e-0819-4873-8dec-215e0a75fc49,3090,4,0,221,12,45300,2018
f0dbc92a-59da-44e5-a6f7-d0837743da1a,2899,96,0,19,19,45400,2017
b6d905b8-51d0-4c94-ac1c-35a35ac5c78a,1546,39,0,29,66,45500,2012
b3af4db2-fd35-4489-b64f-987ff4df2d44,0,85,0,30,72,45500,2012
aeb0d402-acff-437a-bbdb-5bd791db6843,3728,107,0,95,58,45500,2012
b9aa6469-9e50-4c54-b42e-8d9fa31516bb,2726,18,0,95,41,45500,2012
29520472-46d6-4497-9bc2-f400d3e2d63c,4278,107,0,95,18,45500,2012
7778236f-fdf1-4da9-af00-dbd12424f575,0,27,0,168,36,45600,2010
6737cbdb-26b3-4ee8-9c81-a263c534763f,0,57,0,125,15,45600,2013
7e903138-0eb2-4bcc-bb74-1ff3c791ab1d,605,110,0,29,19,45600,2016
0ad0d3d0-8734-48f1-8f2c-1330558f7de6,1131,96,0,29,46,45600,2018
73949745-98d5-4fde-9a39-cb5a0d85ea38,3832,13,0,29,19,45800,2012
89f75cda-7b25-40ff-8c81-270c09dcc79b,0,56,0,30,54,46000,2014
51317d9e-9656-4d03-b5bd-9122289f043d,0,57,0,30,75,46100,2010
8bd68ff0-a8aa-46c8-85d1-1a418f079c93,2892,107,0,95,4,46100,2012
6c764467-806b-4adb-b249-6b5b504e9cba,4799,107,0,95,70,46300,2012
275569ab-c1ad-4b49-b7fc-59484487c0d1,763,96,0,108,71,46400,2018
088871fa-ebb5-413f-ac4a-c2bb34966f7a,0,56,0,69,24,46500,2007
a3ac51f1-261c-455f-a15a-ac431251a271,13167,106,0,117,18,46500,2007
9275e53c-6068-44f8-bb13-5bdc02016d91,2446,18,0,95,45,46500,2012
220bb4c9-93f0-487e-9598-14224c1ceae6,3281,13,0,29,2,46500,2016
4d590fca-26e2-4165-87bf-1c9f501c10f0,3302,13,0,29,18,46600,2012
5fc80044-3e1c-49dd-be3d-30de573f0882,1611,97,0,29,56,46600,2017
a2590627-b9f6-4b9a-b9ba-7f17a8f31378,0,57,0,30,30,46800,2017
d2afe9f8-c816-421d-a5cd-ea778a5f150b,1536,111,0,30,54,47000,2009
88e6646c-6a1e-4507-a554-322e07e7a505,2058,18,0,95,18,47200,2012
0afca4e9-c3d3-4c72-86dc-2ea012426de3,4071,13,0,29,18,47400,2012
256df3d3-31d0-4f2e-94d4-9a8b67fff045,5668,112,0,30,68,47500,1997
ae2b3c7f-2dd0-4dd2-a0ad-c6232255863e,7776,111,0,30,77,47500,2000
ca29837c-4876-41bd-b835-3025f004490e,3772,101,0,30,72,47500,2003
c16df6e9-800a-49ed-a86f-40dbefc390b5,0,80,0,30,26,47500,2011
11539568-45bd-44b4-8ab0-d48c3ba47809,0,57,0,30,36,47500,2012
2ed0ad17-71f4-4d95-a63a-7c864220c012,3016,13,0,96,66,47500,2014
fae83749-825c-44ae-a6dc-c0949a57f1db,0,57,0,125,40,47600,2014
c24b9046-69a7-49fc-a714-6ba1e3a360b6,2944,13,0,29,18,47700,2013
c9044f56-4ead-487f-8aa8-fa336789432b,0,57,0,30,40,47700,2013
2d76201c-8d97-4e65-932c-27247d4f0c5b,3934,24,0,30,47,47800,2004
3371090a-951d-4a36-9cef-3b97f8831ba5,10600,57,0,125,40,47900,2013
49647812-6189-4087-9e83-962835281455,0,56,0,69,40,47900,2015
7c511a42-1fe8-4345-84ac-443ea1aad58e,0,57,0,125,44,48000,2013
00f0d5c6-4441-48e4-a14f-0ff25bd39625,3059,13,0,29,66,48000,2014
265c1d97-60ec-4937-bf4a-b8d12e0a7920,0,56,0,30,15,48000,2014
0be9c6d6-4599-4f93-9a0e-cc74d182597e,0,85,0,96,2,48100,2015
9486f062-b0dc-4f36-95bd-5931aa0e422f,3537,13,0,29,38,48100,2017
fc0d51fd-d32c-4ae1-97c6-ee63960e540d,226,97,0,19,74,48100,2018
598c55e5-8f48-40ca-a50b-1bfcad17a367,10364,106,0,117,18,48200,2007
0bd5406e-ee7c-4eb6-ab96-2a36674c65a2,0,85,0,184,11,48200,2018
780cf85c-6c7d-41c9-b31f-81c30faf1952,16,96,0,29,60,48300,2020
aba00e41-48b5-4917-97cb-9dd78e4009d6,3418,18,0,95,18,48400,2012
36a16fca-d3d7-4a04-809f-add9914938fe,0,85,0,30,54,48400,2014
3422c78d-5e9a-4f77-9777-4ebde6d604af,0,56,0,30,28,48500,2014
87a55106-f8f2-4c25-afa7-7e2e87c657c4,4794,63,0,208,70,48500,2015
f50cdc68-c25f-4314-acc2-2a1ad398132c,704,96,0,29,14,48500,2017
ea7a7f68-6399-44dc-895c-ce9bd405ce69,3206,111,0,144,75,48700,2005
1fabb70c-46ad-4407-9287-239de1a37c41,334,97,0,29,54,48700,2018
96f055f3-7cb4-4b35-9279-c27c69d2a086,0,57,0,30,64,48900,2013
1bf33282-ec93-4635-a33a-3860cc21373f,7415,63,0,208,70,48900,2015
f81c508a-760a-4ef3-83dd-cdc472650d30,0,57,0,96,77,49000,2013
912a2e75-4e25-4d6b-bfb7-b31f3c0ce88e,3575,13,0,29,66,49000,2014
83835270-e5ff-468f-97aa-7c79d15a3267,4245,13,0,29,72,49000,2014
3f332322-6ae2-42d8-bfb6-7fa8d4fc29a9,3183,96,0,19,19,49000,2017
df53dc15-8f64-4f8e-bdf7-d0b7fe8fd713,3385,24,0,30,61,49100,2005
0812014b-e1d9-4cd7-a91c-82ed04f87011,3670,13,0,29,60,49100,2012
055d6ef3-4119-4ef2-a4bb-7a070a73fddf,2702,13,0,29,66,49200,2015
dd41542f-935c-417b-a89c-dc46d9b6e82d,3929,39,0,29,18,49300,2012
8170a54c-4d44-4546-836a-59369712ab94,662,96,0,29,63,49400,2017
3f38d04e-26f2-40c0-b41c-44d9f112360e,2080,24,0,144,69,49500,2002
52cd73e8-7428-4682-966c-bd12f4d17c54,201047,119,0,180,55,49500,2004
ae621cf3-4239-4762-a485-d23ae4b08336,0,57,0,96,8,49500,2015
9b6c9b8c-8676-4586-970b-760bc46da38f,0,57,0,125,9,49600,2013
a312ed66-9ec9-4be7-b03f-4be56fcb36d5,0,57,0,125,64,49700,2014
33b7e87f-59f1-416b-bf18-853d3ba9a223,159,105,0,116,39,49800,2018
cd18aa32-5b64-4b1e-b0ba-c9f276c42234,3616,24,0,30,30,50000,2005
aeafcd2c-10fa-4f0b-99ac-13ab878e42ae,1882,124,0,32,42,50000,2009
c432932f-f91f-4381-926a-b42054333e98,3268,13,0,29,73,50000,2011
8f614258-c298-4e2c-9c3f-44e3c7654a53,0,100,0,195,75,50000,2012
ea4339c1-191f-4da4-a19f-ab6f2e91c084,8403,111,0,30,32,50100,2008
ed5ecdaa-5524-464f-84e7-8ef0526f8a8d,4418,13,0,31,41,50100,2012
37168bdd-1157-42df-9500-50f352142f13,3233,24,0,30,50,50300,2005
319e8df8-2e08-47d0-96c2-ff35b5d5c641,0,85,0,30,50,50300,2014
cbca760d-73a0-48d5-a0d4-2f2677a570bd,1390,96,0,96,19,50300,2017
d6605366-e365-4f14-a621-d41232e4c575,3507,107,0,95,67,50400,2011
da0259b3-37c5-42ee-9817-da3eda496492,4395,13,0,29,4,50400,2011
8c07a680-f8b7-4647-a475-9bd39fe4053c,0,56,0,30,12,50400,2014
2d523eb6-1fc5-44a0-ab1a-6b4ee379cb00,0,56,0,28,68,50400,2014
e33e54a4-c49b-427c-940b-4b9b0f85ebda,2407,13,0,29,18,50400,2015
dc450903-c379-42e2-807c-2fba77d3fb47,0,27,0,66,69,50600,2015
6b01e9f1-58b7-459e-93ba-24c419839ae9,1542,96,0,96,19,50700,2017
dc9b0d63-199f-42f2-bf96-606457e67ff9,4428,107,0,95,41,50800,2012
8d82713a-8398-4bb1-bc20-8b4177ea911e,3448,107,0,95,18,50800,2013
2d272bb9-d8d3-46b5-a6b5-bffaf82edc7a,1915,39,0,29,19,50900,2002
bc78cb87-e69b-43d7-a9c8-b62a9e842623,4595,35,0,29,45,51200,2012
dacfeb9f-7f11-464d-8bec-9d8096906e9a,3330,13,0,29,57,51400,2011
ed7b937e-5bbd-4129-b0f7-13563bb21f2a,2427,107,0,95,34,51400,2012
ede89f82-cb4f-4040-b1f7-7ce480fb4e2d,0,48,0,23,38,51600,2017
87fab3a3-6057-4bab-ba89-ae653bfb55ec,0,56,0,69,21,51700,2014
246a0b09-a74a-4dab-bcb8-aaa1f8be8a0a,0,111,0,30,40,51800,2001
5344436e-d551-4f9e-ae16-1593252f95f2,954,111,0,108,11,51900,2014
6908f67a-079f-4a99-afc1-a1b4ec35f6f1,3497,24,0,30,36,52000,2004
6c7d0dc9-0ab7-4a04-99be-707ddb2d8b6c,3699,24,0,30,74,52100,2005
25d3251e-4b64-4d76-8db7-ce97b2f1b798,0,80,0,30,72,52200,2010
4937b958-ade0-4ed3-9f6b-14c2a494ceb3,1820,107,0,95,18,52200,2012
dbd017be-1e94-44d3-bec0-954a7ae97169,0,57,0,96,8,52200,2015
9c51c363-4166-4b2e-ace7-23c77aeac095,0,57,0,125,48,52300,2014
9b1abc13-0f5a-4a5f-a676-20fdb5bbde72,606,96,0,144,74,52300,2017
fcb02844-902a-479e-9b89-26e0fa044329,4020,24,0,30,48,52400,2005
2542a6d6-805c-4cbb-a464-84862abce4ec,3529,24,0,30,48,52600,2004
e423c625-33ce-4349-8e57-7392e8cc7683,0,57,0,125,50,52700,2015
4161861e-c9c8-48d8-b1b0-ad3ffa8d2949,1,48,0,23,64,52900,2016
ebe8e86e-7e16-4985-97cd-81c83a40c030,0,56,0,30,74,53200,2014
1eb6df9b-8c4d-4b69-97b5-d8c5720a897e,0,57,0,125,28,53300,2015
7efc1187-48a0-4020-91f2-7ff12742a532,0,57,0,30,64,53400,2017
3167b40e-ac0e-4f51-aec7-a303ec7ba417,0,27,0,114,9,53500,2012
56322339-7bf2-43a0-84b2-8d9f4e1324fd,0,80,0,96,9,53800,2007
19f0c90d-bffd-4840-b0bc-c065c78161f4,4187,87,0,20,29,53800,2011
a5cef220-2433-4624-ab05-1e63aea04bcb,2922,13,0,29,19,53800,2011
cd671a22-e9ee-4d9a-a567-ff2bf79acc43,6370,111,0,30,50,53900,2003
a4664371-8e9b-475b-b41e-7d3e8cd3e182,0,37,0,30,64,54000,2010
405f6b3f-c029-4495-85e9-8a1c35b445ba,3675,13,0,29,45,54000,2015
a4618e4b-7586-4a4b-aa4f-a52aa55c7c9f,0,24,0,30,74,54300,1998
c2686f2d-8786-48fe-8f3a-0f1d6cd8fabb,3850,13,0,29,18,54400,2014
ed573a95-d756-4dbe-8261-542f7598d655,0,57,0,30,64,54400,2017
3afd06a3-2573-452e-b13a-b9cd5d1eb654,3612,13,0,29,73,54500,2012
bcf069d6-bb25-4c32-a5f8-4086e9eaf67c,0,1,0,54,36,54500,2014
b90784a8-ceeb-4665-a6c6-7b62a2e7d4a1,8047,107,0,95,35,54900,2011
01dc5bb5-e0e0-40f5-85a5-566fae2de35d,0,56,0,30,15,54900,2014
7fb3c06b-f6c8-4276-bd63-75e54ec23403,3332,13,0,29,18,55000,2015
b537e985-6d9b-4560-a3fd-798f414e88fd,100,100,0,195,9,55200,2016
5074faa6-452d-42fa-9754-7ba3493b6d39,83,73,0,19,7,55200,2018
fd9d7281-892d-4927-8aa6-0bcc455f0190,2091,18,0,95,57,55300,2014
a441256e-c7eb-4eb8-bc72-0efd6fcc0496,0,57,0,125,68,55300,2014
4023f1a6-d6ad-4064-91e9-6429fb31b399,1827,35,0,96,4,55400,2012
6cee6f3f-5dc0-4047-9309-5ac0f0d06eb6,218,55,0,183,22,55600,2018
3dbe5f84-6595-4566-bd64-89985332b9c8,5173,111,0,30,63,55700,2008
4aacf831-8e61-4183-bee4-019625683e21,0,80,0,30,25,55800,2010
101dc71e-ef48-414b-baf2-19d9acbbf5e9,387,111,0,30,15,55800,2015
3d83f374-4a78-401f-a2a8-5ccf673420aa,1478,13,0,29,12,55900,2015
801d73f9-1a19-4890-b578-414ffbdc7489,2890,87,0,29,67,56000,2013
ae332f6b-275c-4549-ae40-a85c4e609329,0,56,0,30,61,56000,2014
357cf72b-8287-48fd-99e2-ffd29f987f96,4432,107,0,95,76,56100,2012
14c43f2f-a451-450f-8354-fe9ab0850eae,2104,87,0,29,57,56300,2012
333e192b-5aea-48da-a1a9-75861f8bd8f4,0,80,0,30,72,56400,2013
2e6aeee1-0f6d-4867-a39f-2fc86e3a49dc,4247,13,0,29,45,56400,2015
299661ab-94bd-4908-acd6-8683b758c6dc,0,57,0,96,8,56400,2015
98d918ba-4852-493e-9400-31eabfa85cd0,4895,111,0,25,30,56600,2005
426b4484-b7cb-4f74-8b93-eb1f090d3b2e,2764,13,0,29,18,56600,2015
c1dc742c-e90a-4993-8df6-b7ed4f3c26bc,5031,107,0,95,58,56700,2012
23f51955-b4c5-4b76-b625-f9e2e836a91a,4864,35,0,29,19,56900,2008
3ca064d7-080d-4164-973d-25b690fdd92b,0,27,0,66,64,56900,2014
16662847-ef38-430a-a700-e99f088a28e4,0,37,0,96,22,57000,2008
4788260e-a9fa-47c6-9b0f-763cdad53a63,458,87,0,20,66,57000,2015
2b90cf03-e264-4ea3-b669-a8e8a655a763,395,96,0,29,76,57000,2019
2e7fede0-f6b9-4261-b108-7a6d85cf2555,0,27,0,184,16,57100,2017
08a283e7-ac17-4cf8-a395-aecfd243faff,1017,96,0,29,67,57100,2018
358c89e0-52e3-4cd0-a3a6-66a7e1dbc9a9,2933,13,0,29,72,57200,2013
1883e5d1-5947-42d4-adb2-3355b63bc578,0,85,0,30,17,57200,2014
7ac42775-1a95-473d-8880-615ac32cdd21,2750,24,0,30,48,57500,2006
50a59f6c-1a89-43c6-8e40-eb8a00a5db41,0,56,0,30,15,57600,2014
097420b8-d912-4249-937a-f6af91bea109,3535,13,0,29,66,57600,2014
80ba6070-cf29-4b7f-8e4b-085c4ab1afd2,0,57,0,125,69,57600,2015
b7c20043-b151-4617-8a94-c0aa32134002,3644,24,0,96,64,57800,2004
d4d82a22-e269-4844-940e-06a6e6434bfc,6691,39,0,29,65,57800,2008
0913ea4a-ddc2-4104-8d64-9175b297b397,239,111,0,30,23,58000,2016
daefc75d-1beb-423d-af38-1183fc2d6f6c,4240,107,0,95,18,58100,2012
c5204179-6649-4454-9025-e0fb0c5d1f47,2650,13,0,29,14,58100,2013
76468389-da51-462a-a0a2-d2aadf5b248a,0,56,0,28,68,58100,2014
2f260132-65de-4256-9c9a-850b1c9dfc0f,3850,111,0,30,49,58300,2010
a45aab96-f646-4fce-9233-14caaf0cdaef,0,80,0,30,26,58300,2010
f723d2e8-6f3e-459c-bd18-02314955b793,0,80,0,100,1,58300,2014
393e8cd6-255a-4bbc-b9f6-99cefff94e87,4320,13,0,29,18,58300,2015
d6206626-a727-48ed-bcc2-2caf59c0b616,0,43,0,106,74,58500,2013
42ef2f46-98c0-4f23-82a4-9786b091bcd9,1352,13,0,29,70,58500,2015
ddf8903c-2e65-41ba-a39d-d39a28bf7e53,346,96,0,19,7,58500,2019
58d50306-96dc-41c7-8859-23778593c547,326,96,0,19,7,58500,2019
4c66c095-5d70-4156-a274-ef08a05b4634,8366,107,0,95,14,58800,2012
8266bf45-76ce-406f-9e1d-13b7ec1503c6,3750,107,0,95,60,58800,2012
e7ab6623-d75b-41f9-93c5-802cf73b333f,0,56,0,30,9,58800,2015
bc29a6fb-55cc-49da-84b2-cf0aedfc956c,3769,13,0,29,76,58900,2013
efed9c42-71f7-44b4-8835-5d5ccf2aadb9,0,57,0,125,9,58900,2015
a2211931-382e-41bb-800a-361c69f546f1,0,57,0,125,5,58900,2018
242e1e33-058e-4cfc-aec1-306cbd64c2d6,1000,111,0,144,73,59100,2011
fcabd22e-104a-4c92-a85a-cb4f759c013d,0,85,0,30,72,59200,2014
e338cb04-cf9c-4b5d-b657-8a6459a90638,4203,13,0,29,31,59500,2016
c9ed7a0e-bac2-4d15-a150-f458747d8c27,0,57,0,125,8,59500,2017
51aa93ab-0b7e-4595-acd5-b1e1d60b20d8,3644,96,0,19,18,59800,2017
5b5ee509-e568-42fb-bdcf-3daed6f40e42,446,96,0,19,7,59800,2019
829439b6-2bd8-460a-99b6-a4a4346386bd,3079,13,0,29,18,59900,2015
85cf62bd-1d82-4443-b9a4-ba8f2c1622f7,3162,13,0,29,18,60000,2016
d62871f8-e89a-4bf4-80fe-54763bfc32f0,0,57,0,30,64,60000,2017
2a120209-205c-44f1-9212-5af5cd3e7131,5077,39,0,29,14,60200,2011
05902ab2-fed5-4467-b086-e17fb413a880,0,33,0,111,25,60200,2015
2408b6c1-7bbd-4ed2-ae44-59e1ce388e35,6464,111,0,30,37,60500,2007
d10ec96a-bf08-4709-95b5-b8fc271feb80,3133,13,0,29,60,60500,2013
845a734f-64c2-415f-8854-414160cde471,0,27,0,168,38,60500,2015
8bd2e4c3-a72c-46d7-a41d-8c895d7bf406,103316,119,0,99,55,60800,2007
4badb22b-ba49-4d08-b317-05af2c463e24,0,85,0,30,72,60800,2015
e69427c3-fb83-40e0-ae35-007b915cbeff,4512,107,0,95,39,60900,2012
49275182-b71a-4474-8cc6-e546a0758b98,0,107,0,95,58,61100,2012
c20ad008-b2ac-4b93-b104-6a93755bb127,8796,111,0,30,48,61100,2012
e0b5132f-22e9-421c-8c41-a92097dc250a,2777,13,0,29,70,61100,2014
ec1babc0-6189-47c5-84f1-f0547d96481c,0,56,0,30,9,61300,2015
6c609df6-81f3-4549-a815-b6eb52642d86,4400,111,0,30,26,61400,2010
b05f2f12-4fb3-40ae-976f-b52a999b47b4,63073,119,0,90,39,61500,2005
0658068a-c382-44e1-8d04-fc52082ac1b8,13947,125,0,96,31,61500,2015
3e1834bb-4e1f-4430-8e76-0dddc6af0622,2316,13,0,29,19,61700,2013
8472951a-248b-4e2b-b75e-275472f20817,1661,13,0,144,21,61800,2014
437fdb86-55fc-4f72-9ede-0961c63fa781,0,56,0,30,54,62000,2016
9680ce21-99bf-417f-ad8c-37c19f2e32cf,6075,111,0,30,1,62200,1999
9248795d-e994-46c5-981d-4938165cd260,0,57,0,125,9,62300,2015
157ffb15-2e8c-4b9c-8431-3765f7accab1,0,56,0,30,44,62400,2015
0c31c0c7-8fb2-47dd-a831-da981598bd78,0,56,0,30,64,62600,2014
26e7dc1d-b86b-4523-bb0c-d6998063f509,0,85,0,30,47,62800,2014
76e62916-f823-4cc8-918a-1fb5c8929ed6,8783,112,0,30,63,62900,2001
243dbe71-fa1b-4bbf-9ddc-e35a88631172,1238,13,0,29,18,63000,2016
5e3bc752-eb79-4855-8152-15568227b9e6,2414,24,0,30,12,63400,2008
dd6cb2d8-4fe2-461b-aa0d-2f24ce5737f7,0,57,0,125,8,63400,2017
38de322d-bad8-4db3-8a1c-bb74ce37cd72,3949,13,0,29,18,63600,2016
d1ba89f8-85e9-49e6-bf70-2accc49d6780,0,57,0,125,8,63600,2017
17a2b76b-d990-4106-8307-2d446eb97265,2391,13,0,29,65,63700,2014
c0dd4939-733e-43e2-9288-a3f6bf1e4036,1258,87,0,29,60,64100,2012
8188bdc8-03ae-4ce7-9164-b18dbd6aedef,2191,13,0,29,62,64100,2014
bcaab5af-6a60-4f15-bd80-a33b337ad6f2,4600,107,0,95,18,64300,2012
dd877cc4-813f-493d-b4fa-e29d04727eee,0,57,0,125,8,64300,2017
da7b5993-cf43-44b4-91a7-83842b95bff0,0,57,0,125,0,64300,2017
47fdb9e0-b6ad-4eba-a7b4-df442d48d861,5369,13,0,29,72,64600,2014
c50852b0-733a-4674-af7a-900cad4ef351,12884,125,0,31,60,64700,2002
2add181a-9fdd-4d26-9ee8-f9e79da4b491,0,85,0,30,72,65000,2014
e1c38bde-8901-4f66-877c-994eddf71f35,6212,107,0,95,70,65100,2012
76fa9df6-2a97-48ac-8786-df3f043e46c4,0,27,0,168,72,65300,2013
79df098c-bc0d-4017-b752-053890b9fd8c,2569,101,0,30,63,65700,2006
58307211-9724-41ff-970a-5cdd8240aa18,3747,111,0,30,6,65700,2008
a3c9b4b5-d0da-4b43-beac-2eb1f989de2d,0,37,0,30,26,65700,2010
2a357d90-0d04-48f1-8ff2-42e769158211,550,96,0,19,7,65700,2019
